_time,islan,isnewip,isnewuser,isvpn,percent,src_ip_c,tag,total_c
2019–11–14T00:00:00.000+0800,0,1,1,0,0.25,3,1,12
2019–11–14T00:00:00.000+0800,0,1,1,0,0.25,3,1,12
2019–11–14T00:00:00.000+0800,0,1,1,0,0.25,3,1,12
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.133333333,2,1,15
2019–11–14T00:00:00.000+0800,0,1,1,0,0.133333333,2,1,15
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.25,3,1,12
2019–11–14T00:00:00.000+0800,0,1,1,0,0.25,3,1,12
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.444444444,12,1,27
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–14T00:00:00.000+0800,0,1,1,0,0.434782609,10,1,23
2019–11–15T00:00:00.000+0800,0,0,1,0,0.25,3,1,12
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
2019–12–18T00:00:00.000+0800,0,1,1,0,1,1,1,1
